% time	cellId	IMSI	frame	sframe	RNTI	mcs	size	ccId
0.817	2	2	82	8	1	28	373	0
0.817	2	5	82	8	3	28	373	0
0.817	3	6	82	8	3	28	373	0
0.818	1	1	82	9	1	28	373	0
0.818	1	4	82	9	3	28	373	0
0.818	2	2	82	9	1	28	373	0
0.818	2	5	82	9	3	28	373	0
0.818	3	3	82	9	1	28	373	0
0.818	3	6	82	9	3	28	373	0
0.819	1	1	82	10	1	28	373	0
0.819	1	4	82	10	3	28	373	0
0.819	2	2	82	10	1	28	373	0
0.819	2	5	82	10	3	28	373	0
0.819	3	3	82	10	1	28	373	0
0.819	3	6	82	10	3	28	373	0
0.82	1	1	83	1	1	28	373	0
0.82	1	4	83	1	3	28	373	0
0.82	2	2	83	1	1	28	373	0
0.82	2	5	83	1	3	28	373	0
0.82	3	3	83	1	1	28	373	0
0.82	3	6	83	1	3	28	373	0
0.821	1	1	83	2	1	28	373	0
0.821	1	4	83	2	3	28	373	0
0.821	2	2	83	2	1	28	373	0
0.821	2	5	83	2	3	28	373	0
0.821	3	3	83	2	1	28	373	0
0.821	3	6	83	2	3	28	373	0
0.822	1	1	83	3	1	28	373	0
0.822	1	4	83	3	3	28	373	0
0.822	2	2	83	3	1	28	373	0
0.822	2	5	83	3	3	28	373	0
0.822	3	3	83	3	1	28	373	0
0.822	3	6	83	3	3	28	373	0
0.823	1	1	83	4	1	28	373	0
0.823	1	4	83	4	3	28	373	0
0.823	2	2	83	4	1	28	373	0
0.823	2	5	83	4	3	28	373	0
0.823	3	3	83	4	1	28	373	0
0.823	3	6	83	4	3	28	373	0
0.824	1	1	83	5	1	28	373	0
0.824	1	4	83	5	3	28	373	0
0.824	2	2	83	5	1	28	373	0
0.824	2	5	83	5	3	28	373	0
0.824	3	3	83	5	1	28	373	0
0.824	3	6	83	5	3	28	373	0
0.825	1	1	83	6	1	28	373	0
0.825	1	4	83	6	3	28	373	0
0.825	2	2	83	6	1	28	373	0
0.825	2	5	83	6	3	28	373	0
0.825	3	3	83	6	1	28	373	0
0.825	3	6	83	6	3	28	373	0
0.826	1	1	83	7	1	28	373	0
0.826	1	4	83	7	3	28	373	0
0.826	2	2	83	7	1	28	373	0
0.826	2	5	83	7	3	28	373	0
0.826	3	3	83	7	1	28	373	0
0.826	3	6	83	7	3	28	373	0
0.827	1	1	83	8	1	28	373	0
0.827	1	4	83	8	3	28	373	0
0.827	2	2	83	8	1	28	373	0
0.827	2	5	83	8	3	28	373	0
0.827	3	3	83	8	1	28	373	0
0.827	3	6	83	8	3	28	373	0
0.828	1	1	83	9	1	28	373	0
0.828	1	4	83	9	3	28	373	0
0.828	2	2	83	9	1	28	373	0
0.828	2	5	83	9	3	28	373	0
0.828	3	3	83	9	1	28	373	0
0.828	3	6	83	9	3	28	373	0
0.829	1	1	83	10	1	28	373	0
0.829	1	4	83	10	3	28	373	0
0.829	2	2	83	10	1	28	373	0
0.829	2	5	83	10	3	28	373	0
0.829	3	3	83	10	1	28	373	0
0.829	3	6	83	10	3	28	373	0
0.83	1	1	84	1	1	28	373	0
0.83	1	4	84	1	3	28	373	0
0.83	2	2	84	1	1	28	373	0
0.83	2	5	84	1	3	28	373	0
0.83	3	3	84	1	1	28	373	0
0.83	3	6	84	1	3	28	373	0
0.831	1	1	84	2	1	28	373	0
0.831	1	4	84	2	3	28	373	0
0.831	2	2	84	2	1	28	373	0
0.831	2	5	84	2	3	28	373	0
0.831	3	3	84	2	1	28	373	0
0.831	3	6	84	2	3	28	373	0
0.832	1	1	84	3	1	28	373	0
0.832	1	4	84	3	3	28	373	0
0.832	2	2	84	3	1	28	373	0
0.832	2	5	84	3	3	28	373	0
0.832	3	3	84	3	1	28	373	0
0.832	3	6	84	3	3	28	373	0
0.833	1	1	84	4	1	28	373	0
0.833	1	4	84	4	3	28	373	0
0.833	2	2	84	4	1	28	373	0
0.833	2	5	84	4	3	28	373	0
0.833	3	3	84	4	1	28	373	0
0.833	3	6	84	4	3	28	373	0
0.834	1	1	84	5	1	28	373	0
0.834	1	4	84	5	3	28	373	0
0.834	2	2	84	5	1	28	373	0
0.834	2	5	84	5	3	28	373	0
0.834	3	3	84	5	1	28	373	0
0.834	3	6	84	5	3	28	373	0
0.835	1	1	84	6	1	28	373	0
0.835	1	4	84	6	3	28	373	0
0.835	2	2	84	6	1	28	373	0
0.835	2	5	84	6	3	28	373	0
0.835	3	6	84	6	3	28	373	0
0.836	1	1	84	7	1	28	373	0
0.836	1	4	84	7	3	28	373	0
0.836	2	2	84	7	1	28	373	0
0.836	2	5	84	7	3	28	373	0
0.836	3	3	84	7	1	28	373	0
0.836	3	6	84	7	3	28	373	0
0.837	1	1	84	8	1	28	373	0
0.837	1	4	84	8	3	28	373	0
0.837	2	2	84	8	1	28	373	0
0.837	2	5	84	8	3	28	373	0
0.837	3	3	84	8	1	28	373	0
0.837	3	6	84	8	3	28	373	0
0.838	1	1	84	9	1	28	373	0
0.838	1	4	84	9	3	28	373	0
0.838	2	2	84	9	1	28	373	0
0.838	2	5	84	9	3	28	373	0
0.838	3	3	84	9	1	28	373	0
0.838	3	6	84	9	3	28	373	0
0.839	1	1	84	10	1	28	373	0
0.839	1	4	84	10	3	28	373	0
0.839	2	2	84	10	1	28	373	0
0.839	2	5	84	10	3	28	373	0
0.839	3	3	84	10	1	28	373	0
0.839	3	6	84	10	3	28	373	0
0.84	1	1	85	1	1	28	373	0
0.84	1	4	85	1	3	28	373	0
0.84	2	2	85	1	1	28	373	0
0.84	2	5	85	1	3	28	373	0
0.84	3	3	85	1	1	28	373	0
0.84	3	6	85	1	3	28	373	0
0.841	1	1	85	2	1	28	373	0
0.841	1	4	85	2	3	28	373	0
0.841	2	2	85	2	1	28	373	0
0.841	2	5	85	2	3	28	373	0
0.841	3	3	85	2	1	28	373	0
0.841	3	6	85	2	3	28	373	0
0.842	1	1	85	3	1	28	373	0
0.842	1	4	85	3	3	28	373	0
0.842	2	2	85	3	1	28	373	0
0.842	2	5	85	3	3	28	373	0
0.842	3	3	85	3	1	28	373	0
0.842	3	6	85	3	3	28	373	0
0.843	1	1	85	4	1	28	373	0
0.843	1	4	85	4	3	28	373	0
0.843	2	2	85	4	1	28	373	0
0.843	2	5	85	4	3	28	373	0
0.843	3	3	85	4	1	28	373	0
0.843	3	6	85	4	3	28	373	0
0.844	1	1	85	5	1	28	373	0
0.844	1	4	85	5	3	28	373	0
0.844	2	2	85	5	1	28	373	0
0.844	2	5	85	5	3	28	373	0
0.844	3	3	85	5	1	28	373	0
0.844	3	6	85	5	3	28	373	0
0.845	1	1	85	6	1	28	373	0
0.845	1	4	85	6	3	28	373	0
0.845	2	2	85	6	1	28	373	0
0.845	2	5	85	6	3	28	373	0
0.845	3	3	85	6	1	28	373	0
0.845	3	6	85	6	3	28	373	0
0.846	1	1	85	7	1	28	373	0
0.846	1	4	85	7	3	28	373	0
0.846	2	2	85	7	1	28	373	0
0.846	2	5	85	7	3	28	373	0
0.846	3	3	85	7	1	28	373	0
0.846	3	6	85	7	3	28	373	0
0.847	1	1	85	8	1	28	373	0
0.847	1	4	85	8	3	28	373	0
0.847	2	2	85	8	1	28	373	0
0.847	2	5	85	8	3	28	373	0
0.847	3	3	85	8	1	28	373	0
0.847	3	6	85	8	3	28	373	0
0.848	1	1	85	9	1	28	373	0
0.848	1	4	85	9	3	28	373	0
0.848	2	2	85	9	1	28	373	0
0.848	2	5	85	9	3	28	373	0
0.848	3	3	85	9	1	28	373	0
0.848	3	6	85	9	3	28	373	0
0.849	1	1	85	10	1	28	373	0
0.849	1	4	85	10	3	28	373	0
0.849	2	2	85	10	1	28	373	0
0.849	2	5	85	10	3	28	373	0
0.849	3	3	85	10	1	28	373	0
0.849	3	6	85	10	3	28	373	0
0.85	1	1	86	1	1	28	373	0
0.85	1	4	86	1	3	28	373	0
0.85	2	2	86	1	1	28	373	0
0.85	2	5	86	1	3	28	373	0
0.85	3	3	86	1	1	28	373	0
0.85	3	6	86	1	3	28	373	0
0.851	1	1	86	2	1	28	373	0
0.851	1	4	86	2	3	28	373	0
0.851	2	2	86	2	1	28	373	0
0.851	2	5	86	2	3	28	373	0
0.851	3	3	86	2	1	28	373	0
0.851	3	6	86	2	3	28	373	0
0.852	1	1	86	3	1	28	373	0
0.852	1	4	86	3	3	28	373	0
0.852	2	2	86	3	1	28	373	0
0.852	2	5	86	3	3	28	373	0
0.852	3	3	86	3	1	28	373	0
0.852	3	6	86	3	3	28	373	0
0.853	1	1	86	4	1	28	373	0
0.853	1	4	86	4	3	28	373	0
0.853	2	5	86	4	3	28	373	0
0.853	3	3	86	4	1	28	373	0
0.853	3	6	86	4	3	28	373	0
0.854	1	1	86	5	1	28	373	0
0.854	1	4	86	5	3	28	373	0
0.854	2	2	86	5	1	28	373	0
0.854	2	5	86	5	3	28	373	0
0.854	3	3	86	5	1	28	373	0
0.854	3	6	86	5	3	28	373	0
0.855	1	1	86	6	1	28	373	0
0.855	1	4	86	6	3	28	373	0
0.855	2	2	86	6	1	28	373	0
0.855	2	5	86	6	3	28	373	0
0.855	3	3	86	6	1	28	373	0
0.855	3	6	86	6	3	28	373	0
0.856	1	1	86	7	1	28	373	0
0.856	1	4	86	7	3	28	373	0
0.856	2	2	86	7	1	28	373	0
0.856	2	5	86	7	3	28	373	0
0.856	3	6	86	7	3	28	373	0
0.857	1	1	86	8	1	28	373	0
0.857	1	4	86	8	3	28	373	0
0.857	2	2	86	8	1	28	373	0
0.857	2	5	86	8	3	28	373	0
0.857	3	3	86	8	1	28	373	0
0.857	3	6	86	8	3	28	373	0
0.858	1	1	86	9	1	28	373	0
0.858	1	4	86	9	3	28	373	0
0.858	2	2	86	9	1	28	373	0
0.858	2	5	86	9	3	28	373	0
0.858	3	3	86	9	1	28	373	0
0.858	3	6	86	9	3	28	373	0
0.859	1	1	86	10	1	28	373	0
0.859	1	4	86	10	3	28	373	0
0.859	2	2	86	10	1	28	373	0
0.859	2	5	86	10	3	28	373	0
0.859	3	3	86	10	1	28	373	0
0.859	3	6	86	10	3	28	373	0
0.86	1	1	87	1	1	28	373	0
0.86	1	4	87	1	3	28	373	0
0.86	2	2	87	1	1	28	373	0
0.86	2	5	87	1	3	28	373	0
0.86	3	3	87	1	1	28	373	0
0.86	3	6	87	1	3	28	373	0
0.861	1	1	87	2	1	28	373	0
0.861	1	4	87	2	3	28	373	0
0.861	2	2	87	2	1	28	373	0
0.861	2	5	87	2	3	28	373	0
0.861	3	3	87	2	1	28	373	0
0.861	3	6	87	2	3	28	373	0
0.862	1	1	87	3	1	28	373	0
0.862	1	4	87	3	3	28	373	0
0.862	2	2	87	3	1	28	373	0
0.862	2	5	87	3	3	28	373	0
0.862	3	3	87	3	1	28	373	0
0.862	3	6	87	3	3	28	373	0
0.863	1	1	87	4	1	28	373	0
0.863	1	4	87	4	3	28	373	0
0.863	2	2	87	4	1	28	373	0
0.863	2	5	87	4	3	28	373	0
0.863	3	3	87	4	1	28	373	0
0.863	3	6	87	4	3	28	373	0
0.864	1	1	87	5	1	28	373	0
0.864	1	4	87	5	3	28	373	0
0.864	2	2	87	5	1	28	373	0
0.864	2	5	87	5	3	28	373	0
0.864	3	3	87	5	1	28	373	0
0.864	3	6	87	5	3	28	373	0
0.865	1	1	87	6	1	28	373	0
0.865	1	4	87	6	3	28	373	0
0.865	2	2	87	6	1	28	373	0
0.865	2	5	87	6	3	28	373	0
0.865	3	3	87	6	1	28	373	0
0.865	3	6	87	6	3	28	373	0
0.866	1	1	87	7	1	28	373	0
0.866	1	4	87	7	3	28	373	0
0.866	2	2	87	7	1	28	373	0
0.866	2	5	87	7	3	28	373	0
0.866	3	3	87	7	1	28	373	0
0.866	3	6	87	7	3	28	373	0
0.867	1	1	87	8	1	28	373	0
0.867	1	4	87	8	3	28	373	0
0.867	2	5	87	8	3	28	373	0
0.867	3	3	87	8	1	28	373	0
0.867	3	6	87	8	3	28	373	0
0.868	1	1	87	9	1	28	373	0
0.868	1	4	87	9	3	28	373	0
0.868	2	2	87	9	1	28	373	0
0.868	2	5	87	9	3	28	373	0
0.868	3	3	87	9	1	28	373	0
0.868	3	6	87	9	3	28	373	0
0.869	1	1	87	10	1	28	373	0
0.869	1	4	87	10	3	28	373	0
0.869	2	2	87	10	1	28	373	0
0.869	2	5	87	10	3	28	373	0
0.869	3	6	87	10	3	28	373	0
0.87	1	1	88	1	1	28	373	0
0.87	1	4	88	1	3	28	373	0
0.87	2	2	88	1	1	28	373	0
0.87	2	5	88	1	3	28	373	0
0.87	3	3	88	1	1	28	373	0
0.87	3	6	88	1	3	28	373	0
0.871	1	1	88	2	1	28	373	0
0.871	1	4	88	2	3	28	373	0
0.871	2	2	88	2	1	28	373	0
0.871	2	5	88	2	3	28	373	0
0.871	3	3	88	2	1	28	373	0
0.871	3	6	88	2	3	28	373	0
0.872	1	1	88	3	1	28	373	0
0.872	1	4	88	3	3	28	373	0
0.872	2	2	88	3	1	28	373	0
0.872	2	5	88	3	3	28	373	0
0.872	3	3	88	3	1	28	373	0
0.872	3	6	88	3	3	28	373	0
0.873	1	1	88	4	1	28	373	0
0.873	1	4	88	4	3	28	373	0
0.873	2	2	88	4	1	28	373	0
0.873	2	5	88	4	3	28	373	0
0.873	3	3	88	4	1	28	373	0
0.873	3	6	88	4	3	28	373	0
0.874	1	1	88	5	1	28	373	0
0.874	1	4	88	5	3	28	373	0
0.874	2	2	88	5	1	28	373	0
0.874	2	5	88	5	3	28	373	0
0.874	3	3	88	5	1	28	373	0
0.874	3	6	88	5	3	28	373	0
0.875	1	1	88	6	1	28	373	0
0.875	1	4	88	6	3	28	373	0
0.875	2	2	88	6	1	28	373	0
0.875	2	5	88	6	3	28	373	0
0.875	3	3	88	6	1	28	373	0
0.875	3	6	88	6	3	28	373	0
0.876	1	1	88	7	1	28	373	0
0.876	1	4	88	7	3	28	373	0
0.876	2	2	88	7	1	28	373	0
0.876	2	5	88	7	3	28	373	0
0.876	3	3	88	7	1	28	373	0
0.876	3	6	88	7	3	28	373	0
0.877	1	1	88	8	1	28	373	0
0.877	1	4	88	8	3	28	373	0
0.877	2	2	88	8	1	28	373	0
0.877	2	5	88	8	3	28	373	0
0.877	3	3	88	8	1	28	373	0
0.877	3	6	88	8	3	28	373	0
0.878	1	1	88	9	1	28	373	0
0.878	1	4	88	9	3	28	373	0
0.878	2	2	88	9	1	28	373	0
0.878	2	5	88	9	3	28	373	0
0.878	3	3	88	9	1	28	373	0
0.878	3	6	88	9	3	28	373	0
0.879	1	1	88	10	1	28	373	0
0.879	1	4	88	10	3	28	373	0
0.879	2	2	88	10	1	28	373	0
0.879	2	5	88	10	3	28	373	0
0.879	3	3	88	10	1	28	373	0
0.879	3	6	88	10	3	28	373	0
0.88	1	1	89	1	1	28	373	0
0.88	1	4	89	1	3	28	373	0
0.88	2	2	89	1	1	28	373	0
0.88	2	5	89	1	3	28	373	0
0.88	3	3	89	1	1	28	373	0
0.88	3	6	89	1	3	28	373	0
0.881	1	1	89	2	1	28	373	0
0.881	1	4	89	2	3	28	373	0
0.881	2	2	89	2	1	28	373	0
0.881	2	5	89	2	3	28	373	0
0.881	3	3	89	2	1	28	373	0
0.881	3	6	89	2	3	28	373	0
0.882	1	1	89	3	1	28	373	0
0.882	1	4	89	3	3	28	373	0
0.882	2	2	89	3	1	28	373	0
0.882	2	5	89	3	3	28	373	0
0.882	3	3	89	3	1	28	373	0
0.882	3	6	89	3	3	28	373	0
0.883	1	1	89	4	1	28	373	0
0.883	1	4	89	4	3	28	373	0
0.883	2	2	89	4	1	28	373	0
0.883	2	5	89	4	3	28	373	0
0.883	3	3	89	4	1	28	373	0
0.883	3	6	89	4	3	28	373	0
0.884	1	1	89	5	1	28	373	0
0.884	1	4	89	5	3	28	373	0
0.884	2	2	89	5	1	28	373	0
0.884	2	5	89	5	3	28	373	0
0.884	3	3	89	5	1	28	373	0
0.884	3	6	89	5	3	28	373	0
0.885	1	1	89	6	1	28	373	0
0.885	1	4	89	6	3	28	373	0
0.885	2	2	89	6	1	28	373	0
0.885	2	5	89	6	3	28	373	0
0.885	3	3	89	6	1	28	373	0
0.885	3	6	89	6	3	28	373	0
0.886	1	1	89	7	1	28	373	0
0.886	1	4	89	7	3	28	373	0
0.886	2	2	89	7	1	28	373	0
0.886	2	5	89	7	3	28	373	0
0.886	3	3	89	7	1	28	373	0
0.886	3	6	89	7	3	28	373	0
0.887	1	1	89	8	1	28	373	0
0.887	1	4	89	8	3	28	373	0
0.887	2	2	89	8	1	28	373	0
0.887	2	5	89	8	3	28	373	0
0.887	3	3	89	8	1	28	373	0
0.887	3	6	89	8	3	28	373	0
0.888	1	1	89	9	1	28	373	0
0.888	1	4	89	9	3	28	373	0
0.888	2	2	89	9	1	28	373	0
0.888	2	5	89	9	3	28	373	0
0.888	3	3	89	9	1	28	373	0
0.888	3	6	89	9	3	28	373	0
0.889	1	1	89	10	1	28	373	0
0.889	1	4	89	10	3	28	373	0
0.889	2	2	89	10	1	28	373	0
0.889	2	5	89	10	3	28	373	0
0.889	3	3	89	10	1	28	373	0
0.889	3	6	89	10	3	28	373	0
0.89	1	1	90	1	1	28	373	0
0.89	1	4	90	1	3	28	373	0
0.89	2	2	90	1	1	28	373	0
0.89	2	5	90	1	3	28	373	0
0.89	3	3	90	1	1	28	373	0
0.89	3	6	90	1	3	28	373	0
0.891	1	1	90	2	1	28	373	0
0.891	1	4	90	2	3	28	373	0
0.891	2	2	90	2	1	28	373	0
0.891	2	5	90	2	3	28	373	0
0.891	3	3	90	2	1	28	373	0
0.891	3	6	90	2	3	28	373	0
0.892	1	1	90	3	1	28	373	0
0.892	1	4	90	3	3	28	373	0
0.892	2	2	90	3	1	28	373	0
0.892	2	5	90	3	3	28	373	0
0.892	3	3	90	3	1	28	373	0
0.892	3	6	90	3	3	28	373	0
0.893	1	1	90	4	1	28	373	0
0.893	1	4	90	4	3	28	373	0
0.893	2	2	90	4	1	28	373	0
0.893	2	5	90	4	3	28	373	0
0.893	3	3	90	4	1	28	373	0
0.893	3	6	90	4	3	28	373	0
0.894	1	1	90	5	1	28	373	0
0.894	1	4	90	5	3	28	373	0
0.894	2	2	90	5	1	28	373	0
0.894	2	5	90	5	3	28	373	0
0.894	3	3	90	5	1	28	373	0
0.894	3	6	90	5	3	28	373	0
0.895	1	1	90	6	1	28	373	0
0.895	1	4	90	6	3	28	373	0
0.895	2	2	90	6	1	28	373	0
0.895	2	5	90	6	3	28	373	0
0.895	3	3	90	6	1	28	373	0
0.895	3	6	90	6	3	28	373	0
0.896	1	1	90	7	1	28	373	0
0.896	1	4	90	7	3	28	373	0
0.896	2	2	90	7	1	28	373	0
0.896	2	5	90	7	3	28	373	0
0.896	3	3	90	7	1	28	373	0
0.896	3	6	90	7	3	28	373	0
0.897	1	1	90	8	1	28	373	0
0.897	1	4	90	8	3	28	373	0
0.897	2	2	90	8	1	28	373	0
0.897	2	5	90	8	3	28	373	0
0.897	3	3	90	8	1	28	373	0
0.897	3	6	90	8	3	28	373	0
0.898	1	1	90	9	1	28	373	0
0.898	1	4	90	9	3	28	373	0
0.898	2	2	90	9	1	28	373	0
0.898	2	5	90	9	3	28	373	0
0.898	3	3	90	9	1	28	373	0
0.898	3	6	90	9	3	28	373	0
0.899	1	1	90	10	1	28	373	0
0.899	1	4	90	10	3	28	373	0
0.899	2	2	90	10	1	28	373	0
0.899	2	5	90	10	3	28	373	0
0.899	3	3	90	10	1	28	373	0
0.899	3	6	90	10	3	28	373	0
0.9	1	1	91	1	1	28	373	0
0.9	1	4	91	1	3	28	373	0
0.9	2	2	91	1	1	28	373	0
0.9	2	5	91	1	3	28	373	0
0.9	3	3	91	1	1	28	373	0
0.9	3	6	91	1	3	28	373	0
0.901	1	1	91	2	1	28	373	0
0.901	1	4	91	2	3	28	373	0
0.901	2	2	91	2	1	28	373	0
0.901	2	5	91	2	3	28	373	0
0.901	3	3	91	2	1	28	373	0
0.901	3	6	91	2	3	28	373	0
0.902	1	1	91	3	1	28	373	0
0.902	1	4	91	3	3	28	373	0
0.902	2	2	91	3	1	28	373	0
0.902	2	5	91	3	3	28	373	0
0.902	3	3	91	3	1	28	373	0
0.902	3	6	91	3	3	28	373	0
0.903	1	1	91	4	1	28	373	0
0.903	1	4	91	4	3	28	373	0
0.903	2	2	91	4	1	28	373	0
0.903	2	5	91	4	3	28	373	0
0.903	3	3	91	4	1	28	373	0
0.903	3	6	91	4	3	28	373	0
0.904	1	1	91	5	1	28	373	0
0.904	1	4	91	5	3	28	373	0
0.904	2	2	91	5	1	28	373	0
0.904	2	5	91	5	3	28	373	0
0.904	3	3	91	5	1	28	373	0
0.904	3	6	91	5	3	28	373	0
0.905	1	1	91	6	1	28	373	0
0.905	1	4	91	6	3	28	373	0
0.905	2	2	91	6	1	28	373	0
0.905	2	5	91	6	3	28	373	0
0.905	3	3	91	6	1	28	373	0
0.905	3	6	91	6	3	28	373	0
0.906	1	1	91	7	1	28	373	0
0.906	1	4	91	7	3	28	373	0
0.906	2	2	91	7	1	28	373	0
0.906	2	5	91	7	3	28	373	0
0.906	3	3	91	7	1	28	373	0
0.906	3	6	91	7	3	28	373	0
0.907	1	1	91	8	1	28	373	0
0.907	1	4	91	8	3	28	373	0
0.907	2	2	91	8	1	28	373	0
0.907	2	5	91	8	3	28	373	0
0.907	3	3	91	8	1	28	373	0
0.907	3	6	91	8	3	28	373	0
0.908	1	1	91	9	1	28	373	0
0.908	1	4	91	9	3	28	373	0
0.908	2	2	91	9	1	28	373	0
0.908	2	5	91	9	3	28	373	0
0.908	3	3	91	9	1	28	373	0
0.908	3	6	91	9	3	28	373	0
0.909	1	1	91	10	1	28	373	0
0.909	1	4	91	10	3	28	373	0
0.909	2	2	91	10	1	28	373	0
0.909	2	5	91	10	3	28	373	0
0.909	3	3	91	10	1	28	373	0
0.909	3	6	91	10	3	28	373	0
0.91	1	1	92	1	1	28	373	0
0.91	1	4	92	1	3	28	373	0
0.91	2	2	92	1	1	28	373	0
0.91	2	5	92	1	3	28	373	0
0.91	3	3	92	1	1	28	373	0
0.91	3	6	92	1	3	28	373	0
0.911	1	1	92	2	1	28	373	0
0.911	1	4	92	2	3	28	373	0
0.911	2	2	92	2	1	28	373	0
0.911	2	5	92	2	3	28	373	0
0.911	3	3	92	2	1	28	373	0
0.911	3	6	92	2	3	28	373	0
0.912	1	1	92	3	1	28	373	0
0.912	1	4	92	3	3	28	373	0
0.912	2	2	92	3	1	28	373	0
0.912	2	5	92	3	3	28	373	0
0.912	3	3	92	3	1	28	373	0
0.912	3	6	92	3	3	28	373	0
0.913	1	1	92	4	1	28	373	0
0.913	1	4	92	4	3	28	373	0
0.913	2	2	92	4	1	28	373	0
0.913	2	5	92	4	3	28	373	0
0.913	3	3	92	4	1	28	373	0
0.913	3	6	92	4	3	28	373	0
0.914	1	1	92	5	1	28	373	0
0.914	1	4	92	5	3	28	373	0
0.914	2	2	92	5	1	28	373	0
0.914	2	5	92	5	3	28	373	0
0.914	3	3	92	5	1	28	373	0
0.914	3	6	92	5	3	28	373	0
0.915	1	1	92	6	1	28	373	0
0.915	1	4	92	6	3	28	373	0
0.915	2	2	92	6	1	28	373	0
0.915	2	5	92	6	3	28	373	0
0.915	3	3	92	6	1	28	373	0
0.915	3	6	92	6	3	28	373	0
0.916	1	1	92	7	1	28	373	0
0.916	1	4	92	7	3	28	373	0
0.916	2	2	92	7	1	28	373	0
0.916	2	5	92	7	3	28	373	0
0.916	3	3	92	7	1	28	373	0
0.916	3	6	92	7	3	28	373	0
0.917	1	1	92	8	1	28	373	0
0.917	1	4	92	8	3	28	373	0
0.917	2	2	92	8	1	28	373	0
0.917	2	5	92	8	3	28	373	0
0.917	3	3	92	8	1	28	373	0
0.917	3	6	92	8	3	28	373	0
0.918	1	4	92	9	3	28	373	0
0.918	2	2	92	9	1	28	373	0
0.918	2	5	92	9	3	28	373	0
0.918	3	3	92	9	1	28	373	0
0.918	3	6	92	9	3	28	373	0
0.919	1	1	92	10	1	28	373	0
0.919	1	4	92	10	3	28	373	0
0.919	2	2	92	10	1	28	373	0
0.919	2	5	92	10	3	28	373	0
0.919	3	3	92	10	1	28	373	0
0.919	3	6	92	10	3	28	373	0
0.92	1	1	93	1	1	28	373	0
0.92	1	4	93	1	3	28	373	0
0.92	2	2	93	1	1	28	373	0
0.92	2	5	93	1	3	28	373	0
0.92	3	3	93	1	1	28	373	0
0.92	3	6	93	1	3	28	373	0
0.921	1	1	93	2	1	28	373	0
0.921	1	4	93	2	3	28	373	0
0.921	2	2	93	2	1	28	373	0
0.921	2	5	93	2	3	28	373	0
0.921	3	3	93	2	1	28	373	0
0.921	3	6	93	2	3	28	373	0
0.922	1	1	93	3	1	28	373	0
0.922	1	4	93	3	3	28	373	0
0.922	2	2	93	3	1	28	373	0
0.922	2	5	93	3	3	28	373	0
0.922	3	3	93	3	1	28	373	0
0.922	3	6	93	3	3	28	373	0
0.923	1	1	93	4	1	28	373	0
0.923	1	4	93	4	3	28	373	0
0.923	2	2	93	4	1	28	373	0
0.923	2	5	93	4	3	28	373	0
0.923	3	3	93	4	1	28	373	0
0.923	3	6	93	4	3	28	373	0
0.924	1	1	93	5	1	28	373	0
0.924	1	4	93	5	3	28	373	0
0.924	2	2	93	5	1	28	373	0
0.924	2	5	93	5	3	28	373	0
0.924	3	3	93	5	1	28	373	0
0.924	3	6	93	5	3	28	373	0
0.925	1	1	93	6	1	28	373	0
0.925	1	4	93	6	3	28	373	0
0.925	2	2	93	6	1	28	373	0
0.925	2	5	93	6	3	28	373	0
0.925	3	3	93	6	1	28	373	0
0.925	3	6	93	6	3	28	373	0
0.926	1	1	93	7	1	28	373	0
0.926	1	4	93	7	3	28	373	0
0.926	2	2	93	7	1	28	373	0
0.926	2	5	93	7	3	28	373	0
0.926	3	3	93	7	1	28	373	0
0.926	3	6	93	7	3	28	373	0
0.927	1	1	93	8	1	28	373	0
0.927	1	4	93	8	3	28	373	0
0.927	2	2	93	8	1	28	373	0
0.927	2	5	93	8	3	28	373	0
0.927	3	3	93	8	1	28	373	0
0.927	3	6	93	8	3	28	373	0
0.928	1	1	93	9	1	28	373	0
0.928	1	4	93	9	3	28	373	0
0.928	2	2	93	9	1	28	373	0
0.928	2	5	93	9	3	28	373	0
0.928	3	3	93	9	1	28	373	0
0.928	3	6	93	9	3	28	373	0
0.929	1	1	93	10	1	28	373	0
0.929	1	4	93	10	3	28	373	0
0.929	2	2	93	10	1	28	373	0
0.929	2	5	93	10	3	28	373	0
0.929	3	3	93	10	1	28	373	0
0.929	3	6	93	10	3	28	373	0
0.93	1	1	94	1	1	28	373	0
0.93	1	4	94	1	3	28	373	0
0.93	2	2	94	1	1	28	373	0
0.93	2	5	94	1	3	28	373	0
0.93	3	3	94	1	1	28	373	0
0.93	3	6	94	1	3	28	373	0
0.931	1	1	94	2	1	28	373	0
0.931	1	4	94	2	3	28	373	0
0.931	2	2	94	2	1	28	373	0
0.931	2	5	94	2	3	28	373	0
0.931	3	3	94	2	1	28	373	0
0.931	3	6	94	2	3	28	373	0
0.932	1	1	94	3	1	28	373	0
0.932	1	4	94	3	3	28	373	0
0.932	2	2	94	3	1	28	373	0
0.932	2	5	94	3	3	28	373	0
0.932	3	3	94	3	1	28	373	0
0.932	3	6	94	3	3	28	373	0
0.933	1	1	94	4	1	28	373	0
0.933	1	4	94	4	3	28	373	0
0.933	2	2	94	4	1	28	373	0
0.933	2	5	94	4	3	28	373	0
0.933	3	3	94	4	1	28	373	0
0.933	3	6	94	4	3	28	373	0
0.934	1	1	94	5	1	28	373	0
0.934	1	4	94	5	3	28	373	0
0.934	2	2	94	5	1	28	373	0
0.934	2	5	94	5	3	28	373	0
0.934	3	3	94	5	1	28	373	0
